Date,Country,App,Platform,Ad Network,Daily Users
20/10/2018,ID,Blast!,android,Organic,28
21/10/2018,PT,T-Rex,ios,Organic,1
21/10/2018,BY,Blast!,android,Organic,3
16/10/2018,LA,Blast!,ios,Organic,2
19/10/2018,GB,Carz,android,Organic,5
20/10/2018,BH,Blast!,android,Organic,4
18/10/2018,PR,Blast!,ios,Ad Network 5,1
19/10/2018,BY,T-Rex,android,Organic,1
22/10/2018,PY,Blast!,ios,Ad Network 1,5
22/10/2018,GR,Blast!,android,Organic,3
19/10/2018,FJ,Blast!,android,Organic,1
21/10/2018,IT,Blast!,android,Organic,37
16/10/2018,CA,T-Rex,ios,Ad Network 1,6
19/10/2018,LA,Blast!,android,Organic,2
18/10/2018,TW,T-Rex,ios,Organic,3
22/10/2018,CA,Bally Ball,android,Organic,14
21/10/2018,PR,T-Rex,ios,Organic,1
22/10/2018,JP,Carz,ios,Ad Network 1,1
19/10/2018,AR,Bally Ball,android,Organic,1
18/10/2018,BE,Blast!,ios,Ad Network 1,98
19/10/2018,IR,Blast!,ios,Ad Network 3,1
19/10/2018,NP,Blast!,ios,Ad Network 1,8
19/10/2018,MY,T-Rex,ios,Organic,1
21/10/2018,US,Blast!,ios,Ad Network 6,748
17/10/2018,RO,Blast!,ios,Organic,11
21/10/2018,TR,Blast!,ios,Organic,121
17/10/2018,ZW,T-Rex,android,Organic,1
22/10/2018,IR,Bally Ball,ios,Organic,2
21/10/2018,VI,Blast!,ios,Organic,1
20/10/2018,US,T-Rex,ios,Ad Network 6,896
16/10/2018,XK,Blast!,ios,Ad Network 1,5
17/10/2018,NP,Blast!,ios,Ad Network 1,8
20/10/2018,IE,Blast!,ios,Organic,18
19/10/2018,IS,Blast!,ios,Organic,5
18/10/2018,OM,Blast!,ios,Ad Network 1,7
20/10/2018,GR,Blast!,android,Organic,5
17/10/2018,BE,Carz,ios,Organic,2
18/10/2018,CN,T-Rex,android,Organic,1
17/10/2018,BE,T-Rex,ios,Organic,1
20/10/2018,IL,T-Rex,android,Organic,1
16/10/2018,CZ,Blast!,ios,Ad Network 1,62
16/10/2018,MY,Carz,ios,Organic,1
18/10/2018,HK,Carz,ios,Ad Network 1,1
18/10/2018,CL,Blast!,ios,Ad Network 1,158
18/10/2018,LB,Blast!,ios,Organic,7
17/10/2018,SM,Blast!,ios,Organic,1
21/10/2018,UY,Blast!,ios,Organic,5
20/10/2018,NP,Blast!,ios,Ad Network 1,7
21/10/2018,PT,Blast!,ios,Organic,16
21/10/2018,CH,Bally Ball,ios,Organic,2
16/10/2018,NG,Blast!,ios,Ad Network 1,4
21/10/2018,HR,Blast!,android,Organic,4
18/10/2018,SI,Blast!,ios,Ad Network 1,14
16/10/2018,SI,Blast!,ios,Organic,5
20/10/2018,ES,Blast!,ios,Organic,110
18/10/2018,PH,Blast!,ios,Organic,88
20/10/2018,TC,T-Rex,android,Organic,1
20/10/2018,BE,Blast!,ios,Organic,35
17/10/2018,KG,Blast!,ios,Organic,4
18/10/2018,SE,Carz,ios,Organic,1
20/10/2018,LY,Blast!,ios,Ad Network 1,15
19/10/2018,US,Screwed,ios,Organic,229
20/10/2018,GU,Blast!,ios,Organic,4
16/10/2018,US,Blast!,android,Organic,1511
18/10/2018,CN,Blast!,android,Organic,6
21/10/2018,ML,Blast!,ios,Ad Network 1,1
17/10/2018,AX,Blast!,ios,Organic,1
20/10/2018,ML,Blast!,ios,Ad Network 1,1
22/10/2018,ET,Blast!,ios,Organic,1
21/10/2018,KH,Blast!,ios,Organic,6
17/10/2018,IR,Bally Ball,ios,Organic,3
17/10/2018,CN,Blast!,android,Organic,2
22/10/2018,SV,Blast!,android,Organic,3
20/10/2018,HU,Blast!,ios,Organic,26
18/10/2018,LC,Blast!,android,Organic,1
20/10/2018,AM,Blast!,android,Organic,2
22/10/2018,AM,Blast!,ios,Ad Network 1,14
19/10/2018,GT,Blast!,ios,Ad Network 1,35
16/10/2018,RE,Blast!,ios,Ad Network 1,11
21/10/2018,CL,Blast!,android,Organic,16
22/10/2018,AE,Carz,android,Organic,1
21/10/2018,ZW,Blast!,ios,Ad Network 1,2
18/10/2018,IL,Blast!,ios,Ad Network 1,84
22/10/2018,NL,Blast!,ios,Ad Network 1,45
22/10/2018,RU,T-Rex,ios,Organic,2
22/10/2018,TH,Blast!,android,Organic,22
19/10/2018,GF,Blast!,ios,Organic,1
22/10/2018,US,Screwed,android,Organic,374
18/10/2018,SA,T-Rex,ios,Organic,9
17/10/2018,NO,Blast!,ios,Organic,33
21/10/2018,VE,Blast!,ios,Ad Network 1,23
17/10/2018,GE,Carz,ios,Organic,1
20/10/2018,SA,Blast!,ios,Ad Network 1,136
21/10/2018,HU,Blast!,android,Organic,6
17/10/2018,MX,Carz,android,Organic,1
22/10/2018,PY,Screwed,android,Organic,1
20/10/2018,CH,T-Rex,android,Organic,4
22/10/2018,NL,Blast!,android,Organic,11
20/10/2018,VE,Blast!,ios,Ad Network 1,14
18/10/2018,CZ,Blast!,ios,Ad Network 1,72
21/10/2018,IR,Screwed,ios,Organic,2
16/10/2018,BS,Blast!,ios,Organic,2
19/10/2018,CI,Blast!,ios,Ad Network 1,6
16/10/2018,CA,Blast!,ios,Organic,146
21/10/2018,ES,T-Rex,ios,Organic,7
20/10/2018,BR,Blast!,ios,Organic,175
18/10/2018,TN,Blast!,ios,Organic,3
16/10/2018,HN,Blast!,ios,Organic,1
20/10/2018,LB,Blast!,ios,Ad Network 1,17
21/10/2018,KW,Blast!,ios,Ad Network 1,21
16/10/2018,EG,Blast!,ios,Ad Network 1,111
17/10/2018,MX,T-Rex,ios,Organic,6
22/10/2018,HU,T-Rex,ios,Organic,3
17/10/2018,KR,Blast!,ios,Ad Network 1,83
17/10/2018,JM,Carz,ios,Ad Network 1,1
18/10/2018,AM,Blast!,ios,Ad Network 1,21
16/10/2018,SA,Blast!,android,Organic,5
16/10/2018,AZ,Blast!,ios,Organic,4
16/10/2018,IE,Blast!,android,Organic,5
17/10/2018,VN,Blast!,ios,Ad Network 1,671
17/10/2018,AZ,Blast!,android,Organic,6
21/10/2018,IL,Blast!,android,Organic,6
16/10/2018,ES,Carz,ios,Organic,2
17/10/2018,RS,Carz,ios,Ad Network 1,1
17/10/2018,US,Blast!,ios,Ad Network 4,4
20/10/2018,PR,Carz,ios,Organic,1
18/10/2018,TR,Blast!,ios,Organic,98
16/10/2018,DO,Carz,ios,Ad Network 1,1
21/10/2018,BB,Blast!,ios,Ad Network 1,2
17/10/2018,KR,Blast!,ios,Ad Network 3,1
16/10/2018,PA,Blast!,ios,Organic,5
21/10/2018,EG,T-Rex,ios,Organic,2
20/10/2018,IR,Blast!,ios,Ad Network 1,4
16/10/2018,IT,Blast!,ios,Organic,91
18/10/2018,NL,T-Rex,ios,Ad Network 3,1
16/10/2018,DE,Blast!,ios,Organic,103
22/10/2018,HK,Blast!,android,Organic,6
20/10/2018,MY,Blast!,ios,Ad Network 1,68
18/10/2018,GH,Blast!,android,Organic,1
21/10/2018,MO,Blast!,android,Organic,1
16/10/2018,KR,Blast!,ios,Organic,22
21/10/2018,ET,Blast!,ios,Ad Network 1,1
16/10/2018,DE,Blast!,android,Organic,176
21/10/2018,KW,Carz,ios,Organic,2
20/10/2018,MN,Blast!,android,Organic,3
22/10/2018,NZ,Blast!,ios,Organic,5
18/10/2018,ZA,Blast!,android,Organic,8
18/10/2018,PL,Blast!,ios,Ad Network 1,108
20/10/2018,AU,T-Rex,ios,Ad Network 1,4
18/10/2018,TN,Blast!,android,Organic,3
16/10/2018,RO,Blast!,ios,Ad Network 1,84
19/10/2018,US,Bally Ball,ios,Ad Network 3,50
17/10/2018,IL,Bally Ball,ios,Organic,1
17/10/2018,EG,T-Rex,ios,Organic,2
22/10/2018,TW,Blast!,android,Organic,12
19/10/2018,TT,Blast!,ios,Organic,4
22/10/2018,QA,Blast!,ios,Organic,1
20/10/2018,ID,Carz,ios,Ad Network 1,1
19/10/2018,GG,Blast!,ios,Ad Network 1,2
20/10/2018,KE,Blast!,ios,Ad Network 1,3
22/10/2018,BH,Blast!,android,Organic,1
21/10/2018,PE,Blast!,ios,Ad Network 1,60
19/10/2018,IQ,Blast!,ios,Organic,14
22/10/2018,CO,Bally Ball,ios,Organic,1
17/10/2018,MU,Blast!,ios,Ad Network 1,6
16/10/2018,JO,Blast!,ios,Organic,3
18/10/2018,IN,T-Rex,ios,Organic,5
18/10/2018,ME,Blast!,ios,Ad Network 1,5
20/10/2018,SE,Blast!,ios,Organic,71
18/10/2018,BW,Blast!,android,Organic,1
20/10/2018,PR,Blast!,ios,Ad Network 2,1
19/10/2018,PL,T-Rex,ios,Organic,4
19/10/2018,TW,T-Rex,ios,Organic,2
17/10/2018,NC,Blast!,android,Organic,1
21/10/2018,IL,T-Rex,ios,Organic,1
21/10/2018,IS,Blast!,android,Organic,1
18/10/2018,NZ,T-Rex,ios,Organic,2
19/10/2018,TR,T-Rex,ios,Organic,4
16/10/2018,NL,Carz,android,Organic,16
20/10/2018,KW,Blast!,android,Organic,1
19/10/2018,US,Carz,ios,Organic,420
18/10/2018,KH,T-Rex,ios,Organic,1
19/10/2018,FI,Blast!,ios,Ad Network 1,9
20/10/2018,JP,T-Rex,ios,Organic,20
19/10/2018,ZA,Blast!,android,Organic,16
16/10/2018,PH,Blast!,android,Organic,57
16/10/2018,JP,T-Rex,ios,Organic,14
19/10/2018,KE,Blast!,ios,Ad Network 1,7
20/10/2018,LB,Blast!,android,Organic,3
17/10/2018,DE,Carz,ios,Organic,2
22/10/2018,AT,Blast!,android,Organic,2
21/10/2018,KE,Blast!,ios,Ad Network 1,9
19/10/2018,DO,Blast!,ios,Ad Network 1,63
20/10/2018,ES,Blast!,android,Organic,51
18/10/2018,SG,Carz,android,Ad Network 1,1
17/10/2018,DZ,Blast!,ios,Organic,5
16/10/2018,SY,Blast!,android,Organic,3
18/10/2018,TR,Blast!,ios,Ad Network 1,264
20/10/2018,BR,Carz,android,Organic,205
17/10/2018,RU,Blast!,android,Organic,172
19/10/2018,MM,Blast!,ios,Ad Network 1,16
19/10/2018,PE,Blast!,ios,Organic,5
20/10/2018,KW,Blast!,ios,Ad Network 1,30
18/10/2018,EG,T-Rex,ios,Organic,1
18/10/2018,KE,Blast!,ios,Ad Network 1,7
20/10/2018,US,Bally Ball,ios,Organic,2642
17/10/2018,FI,T-Rex,ios,Organic,3
18/10/2018,NO,Blast!,ios,Organic,36
20/10/2018,NP,Blast!,android,Organic,1
18/10/2018,SK,Blast!,ios,Organic,6
17/10/2018,AZ,Blast!,ios,Ad Network 1,16
17/10/2018,PR,Carz,ios,Organic,1
21/10/2018,BR,Blast!,ios,Ad Network 1,579
21/10/2018,IR,Bally Ball,ios,Ad Network 2,1
18/10/2018,CY,Blast!,ios,Organic,4
22/10/2018,FR,Bally Ball,ios,Organic,9
16/10/2018,BB,Blast!,ios,Organic,1
22/10/2018,CH,T-Rex,ios,Organic,6
22/10/2018,PL,T-Rex,ios,Organic,3
21/10/2018,IT,Carz,ios,Organic,1
20/10/2018,GB,Blast!,android,Organic,79
22/10/2018,AT,Blast!,ios,Organic,10
19/10/2018,PR,Blast!,android,Organic,20
17/10/2018,AE,Carz,ios,Organic,2
22/10/2018,PH,Blast!,ios,Organic,74
17/10/2018,GB,T-Rex,android,Organic,1
20/10/2018,ES,T-Rex,ios,Organic,2
22/10/2018,GR,Blast!,ios,Ad Network 2,1
17/10/2018,ES,Carz,ios,Ad Network 1,3
17/10/2018,PK,Blast!,android,Organic,13
16/10/2018,US,Carz,android,Organic,131
22/10/2018,KH,T-Rex,android,Organic,1
18/10/2018,PE,Blast!,ios,Organic,8
22/10/2018,VN,Carz,ios,Ad Network 1,1275
16/10/2018,TR,Blast!,ios,Ad Network 1,303
18/10/2018,XK,Blast!,ios,Ad Network 1,7
21/10/2018,BR,Carz,ios,Ad Network 1,1596
19/10/2018,CH,Blast!,ios,Organic,65
19/10/2018,CY,Blast!,ios,Organic,1
21/10/2018,MA,Blast!,ios,Ad Network 1,51
16/10/2018,BQ,Blast!,ios,Ad Network 1,1
22/10/2018,DE,Blast!,ios,Ad Network 1,27
17/10/2018,PG,Blast!,ios,Ad Network 1,1
16/10/2018,BG,T-Rex,ios,Organic,1
17/10/2018,GB,Carz,ios,Organic,12
20/10/2018,US,Bally Ball,android,Organic,9
20/10/2018,MV,T-Rex,ios,Organic,1
20/10/2018,US,Bally Ball,ios,Ad Network 3,74
19/10/2018,AX,Blast!,ios,Ad Network 1,1
19/10/2018,CZ,Blast!,android,Organic,12
17/10/2018,NA,Blast!,ios,Organic,1
19/10/2018,CR,Blast!,ios,Ad Network 1,33
17/10/2018,NZ,Blast!,ios,Organic,8
17/10/2018,NL,Blast!,android,Organic,20
17/10/2018,NE,Blast!,ios,Ad Network 1,1
21/10/2018,AE,Bally Ball,ios,Organic,1
22/10/2018,IR,Blast!,ios,Organic,13
16/10/2018,GR,Blast!,ios,Ad Network 1,25
21/10/2018,PS,Blast!,ios,Organic,1
20/10/2018,MA,Carz,ios,Organic,1
20/10/2018,BG,Blast!,ios,Ad Network 1,33
20/10/2018,MK,Blast!,ios,Ad Network 1,9
17/10/2018,AD,Blast!,ios,Organic,2
21/10/2018,RE,Blast!,ios,Ad Network 1,9
20/10/2018,PS,Blast!,ios,Ad Network 1,10
17/10/2018,HR,Blast!,ios,Organic,3
16/10/2018,MA,Blast!,android,Organic,7
16/10/2018,GL,Blast!,ios,Organic,1
21/10/2018,PH,T-Rex,ios,Organic,6
16/10/2018,TW,Blast!,android,Organic,19
16/10/2018,TW,Blast!,ios,Organic,186
17/10/2018,GF,Blast!,ios,Ad Network 1,1
22/10/2018,US,T-Rex,ios,Ad Network 2,1
21/10/2018,SG,T-Rex,ios,Organic,3
21/10/2018,IS,T-Rex,ios,Organic,2
19/10/2018,SA,T-Rex,ios,Organic,10
16/10/2018,GA,Blast!,ios,Organic,1
20/10/2018,PT,Blast!,ios,Ad Network 1,52
19/10/2018,CO,Blast!,ios,Ad Network 1,153
22/10/2018,IN,Screwed,ios,Organic,5
21/10/2018,AR,Blast!,ios,Organic,58
21/10/2018,BE,Blast!,ios,Ad Network 1,71
21/10/2018,CA,T-Rex,ios,Ad Network 1,7
21/10/2018,PA,Blast!,android,Organic,1
20/10/2018,US,Blast!,ios,Ad Network 1,81
21/10/2018,US,Bally Ball,ios,Ad Network 2,1172
18/10/2018,HR,Blast!,ios,Organic,2
20/10/2018,GB,T-Rex,ios,Organic,62
21/10/2018,NO,Blast!,ios,Ad Network 3,1
16/10/2018,ZM,Blast!,ios,Ad Network 1,1
19/10/2018,US,Bally Ball,ios,Organic,3069
20/10/2018,TH,Blast!,ios,Organic,46
18/10/2018,PK,Blast!,ios,Ad Network 1,31
21/10/2018,TR,Bally Ball,ios,Organic,3
20/10/2018,CL,Blast!,android,Organic,22
21/10/2018,GP,Blast!,ios,Organic,7
16/10/2018,CA,Bally Ball,ios,Organic,146
19/10/2018,PT,Blast!,ios,Organic,9
18/10/2018,NL,Blast!,ios,Ad Network 2,2
19/10/2018,JP,Bally Ball,android,Organic,1
21/10/2018,AZ,T-Rex,ios,Organic,1
21/10/2018,CM,Blast!,ios,Organic,1
19/10/2018,BA,Blast!,ios,Organic,2
19/10/2018,RS,Blast!,android,Organic,11
17/10/2018,SG,Blast!,ios,Organic,16
20/10/2018,IR,Blast!,ios,Ad Network 3,1
19/10/2018,BY,Blast!,ios,Ad Network 1,11
20/10/2018,KZ,Bally Ball,ios,Ad Network 1,1
18/10/2018,NC,Blast!,ios,Ad Network 1,2
22/10/2018,RO,Carz,ios,Organic,1
21/10/2018,VE,T-Rex,ios,Organic,1
21/10/2018,CY,Blast!,ios,Organic,5
20/10/2018,MY,Blast!,ios,Organic,21
17/10/2018,TW,Blast!,ios,Organic,186
17/10/2018,NI,Blast!,ios,Ad Network 1,2
22/10/2018,BO,Carz,ios,Organic,1
16/10/2018,MZ,Blast!,ios,Organic,1
20/10/2018,BY,T-Rex,android,Organic,2
20/10/2018,CV,Blast!,android,Organic,1
20/10/2018,BN,Blast!,ios,Ad Network 1,2
16/10/2018,MT,Blast!,ios,Organic,1
19/10/2018,GB,T-Rex,ios,Organic,68
19/10/2018,MO,Blast!,ios,Organic,5
21/10/2018,CV,Blast!,android,Organic,1
16/10/2018,AL,Blast!,android,Organic,3
16/10/2018,LY,Blast!,ios,Ad Network 1,9
21/10/2018,PH,Blast!,android,Organic,69
19/10/2018,NC,Blast!,ios,Ad Network 1,4
21/10/2018,BN,Blast!,ios,Organic,2
20/10/2018,AO,Blast!,ios,Organic,3
21/10/2018,MN,Blast!,ios,Organic,5
19/10/2018,DE,Blast!,android,Organic,189
17/10/2018,US,Bally Ball,android,Organic,1
19/10/2018,FO,Blast!,ios,Ad Network 1,3
18/10/2018,HU,Blast!,android,Organic,8
18/10/2018,CO,Blast!,android,Organic,28
19/10/2018,US,T-Rex,ios,Organic,916
17/10/2018,GB,Blast!,ios,Ad Network 5,1
17/10/2018,EC,Blast!,ios,Organic,10
21/10/2018,BE,T-Rex,ios,Organic,4
19/10/2018,ME,Blast!,ios,Ad Network 1,7
16/10/2018,QA,Carz,ios,Ad Network 1,1
20/10/2018,DO,T-Rex,ios,Organic,1
17/10/2018,PH,Carz,android,Ad Network 1,261
20/10/2018,LK,Blast!,ios,Organic,1
16/10/2018,KE,Blast!,ios,Organic,2
21/10/2018,AR,Carz,ios,Organic,487
19/10/2018,BE,Blast!,android,Organic,18
22/10/2018,MA,Blast!,ios,Ad Network 1,18
18/10/2018,GB,Blast!,ios,Ad Network 6,1
22/10/2018,GE,Blast!,ios,Organic,9
21/10/2018,ES,Screwed,android,Organic,2
18/10/2018,JM,Blast!,android,Organic,2
16/10/2018,ID,Blast!,ios,Organic,38
16/10/2018,PY,Blast!,ios,Ad Network 1,9
21/10/2018,BJ,Blast!,ios,Ad Network 1,1
20/10/2018,DO,Blast!,ios,Ad Network 1,68
21/10/2018,TT,Blast!,ios,Ad Network 1,9
21/10/2018,KH,Blast!,android,Organic,1
21/10/2018,PH,Carz,ios,Ad Network 1,184
20/10/2018,GR,Bally Ball,ios,Ad Network 1,1
20/10/2018,JE,Blast!,ios,Ad Network 1,1
22/10/2018,MA,Blast!,android,Organic,1
19/10/2018,CR,Blast!,android,Organic,3
18/10/2018,GR,Carz,android,Ad Network 1,1
21/10/2018,SN,Blast!,android,Organic,1
20/10/2018,DO,Bally Ball,ios,Organic,1
19/10/2018,US,T-Rex,ios,Ad Network 5,64
21/10/2018,BJ,Blast!,ios,Organic,1
18/10/2018,RS,Blast!,ios,Ad Network 1,37
20/10/2018,AE,Carz,ios,Organic,3
17/10/2018,CA,Bally Ball,android,Organic,35
18/10/2018,BR,Blast!,ios,Organic,152
16/10/2018,MQ,Blast!,ios,Organic,1
19/10/2018,CV,Blast!,ios,Ad Network 1,1
20/10/2018,AT,Blast!,ios,Ad Network 1,31
17/10/2018,PR,Bally Ball,ios,Organic,1
17/10/2018,RS,Blast!,android,Organic,6
16/10/2018,LT,T-Rex,ios,Organic,1
18/10/2018,BD,Bally Ball,ios,Organic,1
21/10/2018,AM,Blast!,android,Organic,3
20/10/2018,SV,Blast!,ios,Ad Network 1,13
18/10/2018,NL,Screwed,ios,Organic,2
21/10/2018,BG,Blast!,android,Organic,1
18/10/2018,VN,T-Rex,ios,Organic,5
22/10/2018,NL,T-Rex,android,Organic,6
18/10/2018,MA,Blast!,ios,Ad Network 1,40
22/10/2018,BG,T-Rex,ios,Organic,1
21/10/2018,MY,Carz,ios,Organic,1
18/10/2018,MO,Blast!,ios,Ad Network 1,4
19/10/2018,DE,Blast!,ios,Organic,125
16/10/2018,PL,Blast!,ios,Organic,18
22/10/2018,BE,Bally Ball,ios,Organic,1
22/10/2018,US,T-Rex,ios,Organic,662
21/10/2018,AR,T-Rex,android,Organic,5
21/10/2018,MO,Blast!,ios,Ad Network 1,4
20/10/2018,MK,Bally Ball,ios,Organic,1
21/10/2018,TH,Blast!,android,Organic,19
21/10/2018,GI,Blast!,ios,Ad Network 1,1
22/10/2018,CY,Blast!,ios,Ad Network 1,2
16/10/2018,US,Screwed,android,Organic,2
17/10/2018,BQ,Blast!,ios,Ad Network 1,1
16/10/2018,CO,Blast!,ios,Ad Network 1,155
19/10/2018,BG,T-Rex,ios,Organic,1
18/10/2018,KR,Blast!,ios,Ad Network 1,91
20/10/2018,KZ,Blast!,ios,Organic,32
22/10/2018,DE,Carz,ios,Organic,2
18/10/2018,AR,Carz,ios,Organic,628
21/10/2018,FR,Carz,ios,Organic,2
20/10/2018,VN,Carz,android,Ad Network 1,92
21/10/2018,FI,Blast!,ios,Organic,7
17/10/2018,KZ,Blast!,ios,Organic,32
18/10/2018,US,Carz,ios,Organic,357
21/10/2018,AU,Bally Ball,ios,Organic,4
18/10/2018,VE,Blast!,android,Organic,2
19/10/2018,CO,T-Rex,android,Organic,1
20/10/2018,DE,Carz,ios,Ad Network 1,1
21/10/2018,IR,Blast!,ios,Ad Network 1,3
20/10/2018,KY,Blast!,ios,Organic,1
17/10/2018,GB,Blast!,ios,Ad Network 3,8
19/10/2018,IR,Blast!,ios,Organic,23
20/10/2018,AT,T-Rex,android,Organic,1
22/10/2018,BB,Blast!,ios,Ad Network 1,5
22/10/2018,PA,Screwed,android,Organic,1
22/10/2018,PT,Carz,ios,Ad Network 1,1
19/10/2018,CZ,Carz,android,Organic,1
20/10/2018,NZ,T-Rex,ios,Organic,3
16/10/2018,NL,Blast!,android,Organic,19
18/10/2018,SA,Blast!,ios,Organic,98
21/10/2018,MA,T-Rex,android,Organic,1
17/10/2018,SC,Blast!,ios,Ad Network 1,1
16/10/2018,GT,Blast!,android,Organic,4
21/10/2018,TW,Blast!,ios,Organic,89
16/10/2018,SV,Blast!,android,Organic,1
17/10/2018,GB,Bally Ball,ios,Organic,8
22/10/2018,GB,Blast!,ios,Organic,138
21/10/2018,PA,Bally Ball,ios,Ad Network 1,1
18/10/2018,ZA,Blast!,ios,Organic,14
18/10/2018,OM,Blast!,android,Organic,1
18/10/2018,DK,T-Rex,ios,Organic,49
21/10/2018,PE,T-Rex,android,Organic,1
22/10/2018,KR,Blast!,android,Organic,7
19/10/2018,CH,T-Rex,ios,Organic,8
19/10/2018,SE,T-Rex,ios,Organic,24
17/10/2018,MK,Blast!,android,Organic,3
19/10/2018,MR,Blast!,ios,Ad Network 1,1
20/10/2018,CN,Carz,android,Organic,8
16/10/2018,NI,Blast!,ios,Ad Network 1,3
22/10/2018,PR,Blast!,ios,Organic,15
21/10/2018,IN,Bally Ball,ios,Ad Network 1,2
19/10/2018,SE,Bally Ball,ios,Organic,3
19/10/2018,MH,Blast!,android,Organic,1
19/10/2018,IR,T-Rex,ios,Organic,4
19/10/2018,FR,Blast!,ios,Ad Network 1,192
20/10/2018,BE,Bally Ball,ios,Ad Network 1,1
19/10/2018,MY,Blast!,ios,Ad Network 1,75
18/10/2018,NL,Blast!,ios,Organic,102
20/10/2018,RW,Blast!,ios,Ad Network 1,1
19/10/2018,BR,Carz,ios,Ad Network 1,1839
18/10/2018,MZ,Blast!,ios,Organic,1
21/10/2018,AR,Blast!,android,Organic,30
22/10/2018,EC,T-Rex,ios,Organic,1
19/10/2018,US,Blast!,ios,Ad Network 1,91
16/10/2018,FI,Bally Ball,ios,Organic,1
18/10/2018,PE,Blast!,android,Organic,4
20/10/2018,IL,Blast!,android,Organic,8
21/10/2018,SA,T-Rex,ios,Organic,5
18/10/2018,CR,T-Rex,ios,Organic,2
16/10/2018,CA,Carz,ios,Organic,2
17/10/2018,IT,Carz,ios,Organic,1
19/10/2018,IT,Bally Ball,ios,Organic,3
22/10/2018,NL,Blast!,ios,Organic,46
18/10/2018,CA,Blast!,ios,Ad Network 5,1
19/10/2018,BR,Screwed,android,Organic,984
22/10/2018,MT,Blast!,ios,Ad Network 1,2
18/10/2018,IR,Carz,ios,Ad Network 1,5
22/10/2018,PL,Blast!,android,Organic,19
18/10/2018,AX,Blast!,ios,Ad Network 1,1
20/10/2018,VN,Blast!,android,Organic,138
20/10/2018,IR,T-Rex,ios,Ad Network 3,1
20/10/2018,NA,Blast!,android,Organic,1
21/10/2018,IR,T-Rex,ios,Organic,4
16/10/2018,TT,Blast!,ios,Ad Network 1,7
19/10/2018,JP,Carz,ios,Organic,1
21/10/2018,ME,Blast!,ios,Organic,1
18/10/2018,US,Blast!,ios,Ad Network 1,113
21/10/2018,TR,Blast!,ios,Ad Network 1,263
17/10/2018,MY,Blast!,ios,Organic,22
16/10/2018,KW,Blast!,ios,Organic,11
20/10/2018,DK,Blast!,ios,Ad Network 1,31
21/10/2018,DE,Carz,android,Organic,1
19/10/2018,FR,Bally Ball,ios,Organic,6
18/10/2018,VN,Blast!,ios,Organic,145
20/10/2018,AL,Blast!,ios,Organic,13
20/10/2018,US,T-Rex,ios,Ad Network 3,1227
16/10/2018,CR,Blast!,android,Organic,3
19/10/2018,UA,Blast!,ios,Ad Network 1,141
21/10/2018,PT,Carz,ios,Ad Network 1,1
20/10/2018,US,Blast!,ios,Ad Network 4,3
17/10/2018,CA,Blast!,ios,Ad Network 5,3
19/10/2018,GE,Blast!,ios,Organic,16
18/10/2018,BE,Carz,ios,Organic,2
16/10/2018,DO,Blast!,android,Organic,2
21/10/2018,TH,Blast!,ios,Ad Network 1,204
19/10/2018,TC,Blast!,ios,Organic,1
18/10/2018,DO,Blast!,ios,Ad Network 1,63
22/10/2018,MX,Blast!,ios,Ad Network 1,476
18/10/2018,US,T-Rex,ios,Ad Network 4,31
18/10/2018,PK,T-Rex,ios,Organic,1
18/10/2018,OM,Blast!,ios,Organic,3
18/10/2018,IR,Carz,ios,Organic,2
20/10/2018,ZA,Blast!,ios,Organic,18
20/10/2018,GF,Blast!,android,Organic,1
21/10/2018,GU,Blast!,ios,Organic,4
17/10/2018,BR,Carz,ios,Ad Network 1,2101
20/10/2018,AZ,T-Rex,android,Organic,1
21/10/2018,BR,Blast!,android,Organic,108
20/10/2018,RU,Blast!,ios,Organic,160
20/10/2018,TR,Carz,ios,Organic,1
21/10/2018,CH,Blast!,ios,Organic,51
16/10/2018,CL,Blast!,ios,Organic,27
22/10/2018,SA,Blast!,ios,Ad Network 1,77
22/10/2018,ES,Blast!,android,Organic,19
18/10/2018,SR,Blast!,ios,Ad Network 1,1
18/10/2018,LT,Blast!,ios,Organic,1
17/10/2018,MX,T-Rex,android,Organic,1
17/10/2018,DE,T-Rex,ios,Organic,14
19/10/2018,TH,Blast!,ios,Organic,42
16/10/2018,BE,Blast!,android,Organic,16
16/10/2018,HR,Blast!,android,Organic,2
20/10/2018,LK,Blast!,ios,Ad Network 1,6
22/10/2018,DO,Blast!,ios,Organic,4
19/10/2018,FR,Blast!,ios,Organic,110
19/10/2018,KH,Blast!,android,Organic,3
16/10/2018,RO,Bally Ball,ios,Organic,1
21/10/2018,OM,Blast!,android,Organic,1
19/10/2018,NO,T-Rex,android,Organic,1
20/10/2018,MM,Blast!,ios,Ad Network 1,25
22/10/2018,US,Carz,android,Ad Network 1,218
16/10/2018,PS,Blast!,ios,Ad Network 1,6
16/10/2018,CZ,Carz,ios,Ad Network 1,1
22/10/2018,CH,Bally Ball,ios,Ad Network 1,1
21/10/2018,BH,Blast!,android,Organic,2
17/10/2018,PL,Blast!,android,Organic,35
17/10/2018,HK,T-Rex,ios,Organic,1
16/10/2018,US,Blast!,ios,Ad Network 2,1585
18/10/2018,ID,Blast!,ios,Ad Network 1,93
20/10/2018,CN,T-Rex,ios,Ad Network 7,1
21/10/2018,SN,Blast!,ios,Ad Network 1,4
19/10/2018,OM,Blast!,ios,Organic,3
17/10/2018,CA,Carz,ios,Organic,5
18/10/2018,UA,Blast!,ios,Organic,57
